Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Site Natural Gas Use (therms),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
6681,2720924,55000.0,1933,1,100,74.2,5.7,0.6,37351.5,109.38,40.834722,-73.920689,4.0,197.0,5.216022123821206,4.694828057918627,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6706,2716193,60269.0,1923,1,100,98.1,3.1,0.9,57791.2,,40.834849,-73.920638,4.0,197.0,5.651084685655752,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1553,2379772,646464.0,1925,1,100,37.4,6.9,0.0,579.0,8.86,40.752619,-73.994503,4.0,103.0,6.597282118229541,2.1815467646169897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3862,2712454,268106.0,1984,1,100,80.2,19.0,,,18.37,40.757943,-73.971322,5.0,100.0,,2.9107188992270343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1536,2715813,120010.0,1906,1,100,29.1,7.4,0.0,3726.0,27.44,40.745601,-73.999192,4.0,93.0,2.9856819377004897,3.3120018028576843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5024,3463475,94409.0,1929,1,100,63.1,3.8,0.0,1022.3,,40.774698,-73.944951,8.0,14401.0,5.901539839579995,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
321,2691092,291041.0,1900,1,100,85.8,10.6,0.5,3970.7,2.59,40.690247,-73.96433,2.0,193.0,3.0492730404820207,0.9516578757114463,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3542,4038880,203436.0,1922,1,100,55.9,3.3,0.4,106108.1,24.01,40.792081,-73.977241,7.0,179.0,6.334344780024526,3.178470410233162,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11683,4044727,52500.0,1930,1,100,73.4,,,,,40.589555,-73.949557,15.0,592.0,5.414321042304342,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11599,4411942,623806.0,1964,0,90,24.5,4.1,0.1,62304.4,110.72,40.580062,-73.969188,13.0,35602.0,5.801816214927566,4.707004491869359,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13655,5833217,83983.0,1960,1,100,8.6,,,,40.53,,,,,4.138361447638875,3.7020424406402173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7035,4406115,53400.0,1929,1,100,90.4,5.1,0.8,41255.1,17.67,40.848228,-73.905141,5.0,23302.0,5.324959297494458,2.871868286331605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1726,2811444,66073.0,1924,1,100,60.2,9.0,0.3,22518.6,11.05,40.754131,-73.990276,5.0,109.0,4.642465970731788,2.402430427963762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3725,4390396,462417.0,1983,1,95,65.1,15.3,,,14.05,40.756391,-73.978206,5.0,94.0,,2.642622395779755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14246,4412196,91693.0,1962,1,100,86.4,16.2,0.4,21211.9,11.62,,,,,4.574710978503383,2.4527277514237653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5822,4038635,107701.0,1912,1,100,31.7,3.7,0.0,2368.0,77.01,40.824563,-73.954163,9.0,225.0,5.034351820713572,4.343935283551159,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2197,3108144,342429.0,1913,1,100,53.0,11.4,0.0,180.4,8.67,40.739279,-73.989726,5.0,52.0,5.8090429853136945,2.1598687907924505,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7198,2562244,68874.0,1950,1,100,84.2,4.5,0.7,59231.8,,40.850886,-73.913614,5.0,243.0,5.6798312538336875,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2098,4044728,58186.0,1911,1,90,68.5,7.1,0.0,72.5,10.62,40.750214,-73.984809,5.0,84.0,5.289276621895888,2.362739015813793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7577,3114721,60636.0,1925,1,100,88.8,4.2,0.8,53167.9,,40.860144,-73.899564,5.0,23703.0,5.575949103146316,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5845,2658393,111420.0,1917,1,100,66.1,3.3,0.6,71280.6,65.22,40.829946,-73.947897,9.0,237.0,5.8522024797744745,4.177766170361173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
883,5831140,74453.0,2001,1,100,88.7,9.4,0.6,43487.2,,40.713797,-73.990174,3.0,6.0,5.376203905205108,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12469,4381901,79338.0,1962,1,100,106.2,10.3,0.7,61189.2,,,,,,5.729125282327996,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2394,2643959,99238.0,1920,1,100,92.3,6.4,0.3,31233.8,29.87,40.737876,-73.984841,6.0,68.0,6.112353864383436,3.3968546322280186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2498,4449411,132716.0,1927,1,100,95.4,13.8,0.0,608.4,84.42,40.749631,-73.97767,6.0,80.0,6.2015228588735365,4.435804340354353,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10128,4398439,63403.0,2008,1,100,76.9,5.6,0.6,37667.0,50.93,40.689408,-73.909889,4.0,413.0,5.218732887205194,3.9304521408965134,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1932,2782326,53508.0,1908,1,100,20.2,4.0,0.1,4491.5,,40.737163,-73.994263,5.0,54.0,3.131136910560194,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14457,2747778,152100.0,1962,1,100,84.0,5.3,0.7,123132.9,31.08,,,,,6.424058322604399,3.436564525499447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5267,2710777,247156.0,1972,1,100,150.8,9.9,1.1,272688.6,,40.801565,-73.936726,11.0,194.0,7.331714969726466,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12473,2856349,72460.0,1950,1,100,112.8,10.6,0.9,34512.0,16.25,,,,,5.084505142662711,2.7880929087757464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5934,4536728,85014.0,1915,1,100,109.9,3.9,0.0,4015.0,74.25,40.83614,-73.946251,12.0,247.0,6.408528791059498,4.307437777682809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6017,2704413,72294.0,1920,1,100,59.3,4.9,0.4,27792.1,,,,,,4.994505912166372,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1752,4038849,371863.0,1963,1,100,58.5,6.3,,,,40.738651,-73.999599,4.0,81.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11800,3016242,96000.0,1955,1,100,91.0,4.8,0.8,72930.0,,40.625866,-73.934688,18.0,736.0,5.950902935351859,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11473,3533556,53500.0,1955,1,100,76.5,2.9,0.7,38105.6,,40.60384,-73.960595,15.0,556.0,5.2428046566177775,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3078,2743970,111854.0,1898,1,100,104.8,10.5,0.2,27594.9,38.74,40.779499,-73.977256,7.0,161.0,6.232840866683252,3.65687265797885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
